id,title,release_year,budget,revenue,original_language,runtime,popularity,goodness_enc,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
440,Aliens vs Predator: Requiem,2007,40000000,41797066,en,94.0,39.381913,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
451,Leaving Las Vegas,1995,3600000,49800000,en,112.0,22.030517,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
453,A Beautiful Mind,2001,60000000,313542341,en,135.0,59.248437,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
454,Romeo + Juliet,1996,14500000,147298761,en,120.0,41.493041999999996,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
455,Bend It Like Beckham,2002,3500159,76578641,en,112.0,22.054546,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
462,Erin Brockovich,2000,52000000,256271286,en,131.0,30.347332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,As It Is in Heaven,2004,0,0,sv,132.0,4.321249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,My Own Private Idaho,1991,2500000,0,en,104.0,10.363642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,21 Grams,2003,20000000,60427839,en,124.0,32.243357,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
473,Pi,1998,60000,3221152,en,84.0,27.788066999999998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
479,Shaft,2000,46000000,107196498,en,99.0,19.643365,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,Monsoon Wedding,2001,0,0,hi,114.0,8.109958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
489,Good Will Hunting,1997,10000000,225933435,en,126.0,43.734885999999996,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
492,Being John Malkovich,1999,13000000,22863596,en,112.0,27.546914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,18000000,261572744,en,82.0,29.487784,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
497,The Green Mile,1999,60000000,284600000,en,189.0,103.698022,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
500,Reservoir Dogs,1992,1200000,14661007,en,99.0,66.925866,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
503,Poseidon,2006,160000000,181674817,en,99.0,21.133748,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
504,Monster,2003,8000000,60378584,en,110.0,19.683187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Killing Zoe,1993,1500000,418961,en,96.0,5.817519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Love Actually,2003,40000000,244931766,en,135.0,37.073127,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
509,Notting Hill,1999,42000000,363889678,en,124.0,28.969151,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
510,One Flew Over the Cuckoo's Nest,1975,3000000,108981275,en,133.0,127.525581,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
512,Scoop,2006,4000000,31584901,en,96.0,17.229537,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
522,Ed Wood,1994,18000000,5887457,en,127.0,24.548633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
524,Casino,1995,52000000,116112375,en,178.0,40.06688,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
525,The Blues Brothers,1980,27000000,115229890,en,133.0,44.714264,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
526,Ladyhawke,1985,20000000,18432000,en,121.0,14.370110999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,The Curse of the Were-Rabbit,2005,30000000,192452832,en,85.0,30.380746999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,Terminator Salvation,2009,200000000,371353001,en,115.0,71.862892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
535,Flashdance,1983,4000000,92921203,en,95.0,18.422323000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
539,Psycho,1960,806948,32000000,en,109.0,93.06786600000001,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
540,D.E.B.S.,2004,3500000,0,en,91.0,6.396936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
542,The Crime of Padre Amaro,2002,1800000,0,es,118.0,2.1794279999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
544,There's Something About Mary,1998,23000000,369884651,en,119.0,57.110486,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
546,Transamerica,2005,1000000,13350369,en,103.0,9.773398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,The Horse Whisperer,1998,60000000,186883563,en,170.0,12.867352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
549,Basquiat,1996,2962051,3011195,en,108.0,3.6366339999999995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
550,Fight Club,1999,63000000,100853753,en,139.0,146.75739099999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
557,Spider-Man,2002,139000000,821708551,en,121.0,82.502566,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
558,Spider-Man 2,2004,200000000,783766341,en,127.0,35.149586,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,Spider-Man 3,2007,258000000,890871626,en,139.0,115.69981399999999,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
562,Die Hard,1988,28000000,140767956,en,131.0,66.169628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Starship Troopers,1997,105000000,121214377,en,129.0,58.782359,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
568,Apollo 13,1995,52000000,355237933,en,140.0,68.140214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
573,Frenzy,1972,3500000,12600000,en,116.0,10.219942,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,The Wild Bunch,1969,6244087,638641,en,145.0,14.970654000000001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
577,To Die For,1995,20000000,21284514,en,106.0,12.309714999999999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
578,Jaws,1975,7000000,470654000,en,124.0,50.152327,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
579,Jaws 2,1978,20000000,187884007,en,116.0,19.636044000000002,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,Jaws: The Revenge,1987,23000000,51881013,en,89.0,12.777008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
581,Dances with Wolves,1990,22000000,424208848,en,181.0,45.707834999999996,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
582,The Lives of Others,2006,2000000,70000000,de,137.0,34.938177,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,2 Fast 2 Furious,2003,76000000,236350661,en,107.0,10.520961,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
585,"Monsters, Inc.",2001,115000000,562816256,en,92.0,106.815545,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
586,Wag the Dog,1997,15000000,64256513,en,97.0,13.581966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
587,Big Fish,2003,70000000,122919055,en,125.0,46.199482,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
588,Silent Hill,2006,50000000,97607453,en,125.0,32.927994,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
590,The Hours,2002,25000000,41597830,en,114.0,20.953265,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
591,The Da Vinci Code,2006,125000000,767820459,en,149.0,45.313196999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
592,The Conversation,1974,1600000,4420000,en,113.0,20.810292,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
593,Solaris,1972,0,0,ru,167.0,24.132271,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
594,The Terminal,2004,60000000,219417255,en,128.0,57.753914,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
595,To Kill a Mockingbird,1962,2000000,13129846,en,129.0,22.139842,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
597,Titanic,1997,200000000,1845034188,en,194.0,100.025899,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
598,City of God,2002,3300000,30641770,pt,130.0,44.356711,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
601,E.T. the Extra-Terrestrial,1982,10500000,792910554,en,115.0,56.105798,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602,Independence Day,1996,75000000,816969268,en,145.0,60.442593,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603,The Matrix,1999,63000000,463517383,en,136.0,104.309993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
604,The Matrix Reloaded,2003,150000000,738599701,en,138.0,70.78591,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
605,The Matrix Revolutions,2003,150000000,424988211,en,129.0,73.313918,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
606,Out of Africa,1985,31000000,128499205,en,161.0,13.864975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Men in Black,1997,90000000,589390539,en,98.0,104.121555,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,Men in Black II,2002,140000000,441818803,en,88.0,91.332849,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,Poltergeist,1982,10700000,122200000,en,114.0,36.230204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
612,Munich,2005,70000000,130358911,en,164.0,29.035221999999997,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
613,Downfall,2004,18339750,92180910,de,156.0,32.445895,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,The Passion of the Christ,2004,30000000,611899420,en,127.0,38.171417,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
616,The Last Samurai,2003,140000000,456758981,en,154.0,52.341226,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
617,Wild Things,1998,20000000,67200000,en,108.0,25.041992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,The Bodyguard,1992,25000000,411006740,en,129.0,26.576385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
621,Grease,1978,6000000,181813770,en,110.0,67.608041,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
622,The Ninth Gate,1999,38000000,58401898,en,133.0,30.359164,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
627,Trainspotting,1996,4000000,16491080,en,93.0,63.513324,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
628,Interview with the Vampire,1994,60000000,223664608,en,123.0,50.163785,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
629,The Usual Suspects,1995,6000000,23341568,en,106.0,64.02503100000001,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
630,The Wizard of Oz,1939,2777000,33754967,en,102.0,67.417542,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
634,Bridget Jones's Diary,2001,25000000,281929795,en,97.0,35.310712,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,When Harry Met Sally...,1989,16000000,92823546,en,96.0,18.430419,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Catch Me If You Can,2002,52000000,352114312,en,141.0,73.94404899999999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
641,Requiem for a Dream,2000,4500000,7390108,en,102.0,11.573034,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Butch Cassidy and the Sundance Kid,1969,6000000,102308889,en,110.0,24.499996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
644,A.I. Artificial Intelligence,2001,100000000,235926552,en,146.0,34.035114,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
646,Dr. No,1962,950000,59600000,en,110.0,48.901542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,Boyz n the Hood,1991,6500000,57504069,en,112.0,17.705671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,Troy,2004,175000000,497409852,en,163.0,66.803149,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
654,On the Waterfront,1954,910000,9600000,en,108.0,16.015598999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
657,From Russia with Love,1963,2000000,78898765,en,115.0,41.298722999999995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
658,Goldfinger,1964,2500000,124881062,en,110.0,47.812466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,Thunderball,1965,5500000,141195658,en,130.0,31.035999999999998,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
663,Saw IV,2007,10000000,139352633,en,93.0,29.244768,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
664,Twister,1996,92000000,494471524,en,113.0,32.079995000000004,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
666,Central Station,1998,2900000,5596708,pt,113.0,5.928937,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
667,You Only Live Twice,1967,9500000,111584787,en,117.0,28.675890999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,On Her Majesty's Secret Service,1969,6500000,81974493,en,142.0,25.289665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Oldboy,2003,3000000,14980005,ko,120.0,56.763490000000004,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
671,Harry Potter and the Philosopher's Stone,2001,125000000,976475550,en,152.0,109.984351,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
672,Harry Potter and the Chamber of Secrets,2002,100000000,876688482,en,161.0,132.397737,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
673,Harry Potter and the Prisoner of Azkaban,2004,130000000,789804554,en,141.0,79.679601,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
674,Harry Potter and the Goblet of Fire,2005,150000000,895921036,en,157.0,101.250416,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
675,Harry Potter and the Order of the Phoenix,2007,150000000,938212738,en,138.0,78.14439499999999,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
676,Pearl Harbor,2001,140000000,449220945,en,183.0,34.20669,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
679,Aliens,1986,18500000,183316455,en,137.0,67.66094,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
680,Pulp Fiction,1994,8000000,213928762,en,154.0,121.463076,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
681,Diamonds Are Forever,1971,7200000,116019547,en,120.0,34.634181,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
682,The Man with the Golden Gun,1974,7000000,97572000,en,125.0,30.214715999999996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
686,Contact,1997,90000000,171120329,en,150.0,55.249433999999994,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
687,Dead Man Walking,1995,11000000,39363635,en,122.0,15.864927999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
688,The Bridges of Madison County,1995,24000000,182016617,en,135.0,17.606087,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
691,The Spy Who Loved Me,1977,14000000,185438673,en,125.0,27.173470000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
692,Pink Flamingos,1972,12000,6000000,en,93.0,4.553644,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
693,Meet the Fockers,2004,80000000,516642939,en,115.0,32.829538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
694,The Shining,1980,19000000,44017374,en,144.0,78.699993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
698,Moonraker,1979,34000000,210308099,en,126.0,29.887403999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
699,For Your Eyes Only,1981,28000000,195312802,en,127.0,26.090746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Octopussy,1983,27500000,187500000,en,131.0,25.633663000000002,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
702,A Streetcar Named Desire,1951,1800000,8000000,en,125.0,14.884756,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
703,Annie Hall,1977,4000000,38251425,en,93.0,35.892034,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,A Hard Day's Night,1964,560000,12299668,en,88.0,10.730056,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
707,A View to a Kill,1985,30000000,152427960,en,131.0,27.230493,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,The Living Daylights,1987,40000000,191185897,en,130.0,23.331459,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
709,Licence to Kill,1989,32000000,156167015,en,133.0,28.221190000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710,GoldenEye,1995,58000000,352194034,en,130.0,59.824565,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
711,Finding Forrester,2000,43000000,80049764,en,136.0,19.043286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
712,Four Weddings and a Funeral,1994,6000000,254700832,en,117.0,29.834065000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
713,The Piano,1993,7000000,116700000,en,121.0,17.681707,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
714,Tomorrow Never Dies,1997,110000000,333011068,en,119.0,42.887121,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
744,Top Gun,1986,15000000,356830601,en,110.0,58.900647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745,The Sixth Sense,1999,40000000,672806292,en,107.0,73.085576,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
746,The Last Emperor,1987,23000000,43984230,en,163.0,21.189028,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Shaun of the Dead,2004,4000000,30039392,en,99.0,49.12486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
752,V for Vendetta,2006,54000000,132511035,en,132.0,84.630969,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
754,Face/Off,1997,80000000,245676146,en,138.0,46.075037,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
755,From Dusk Till Dawn,1996,19000000,25836616,en,108.0,64.181668,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
756,Fantasia,1940,2280000,83320000,en,124.0,32.875469,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,Monty Python and the Holy Grail,1975,400000,5028948,en,91.0,64.782984,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764,The Evil Dead,1981,350000,29400000,en,85.0,35.037625,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
765,Evil Dead II,1987,3600000,5923044,en,84.0,35.674774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766,Army of Darkness,1992,11000000,0,en,81.0,33.758281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,Harry Potter and the Half-Blood Prince,2009,250000000,933959197,en,153.0,98.885637,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
768,From Hell,2001,35000000,74558115,en,122.0,26.134678,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
769,GoodFellas,1990,25000000,46836394,en,145.0,63.65424399999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Gone with the Wind,1939,4000000,400176459,en,238.0,48.98255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771,Home Alone,1990,18000000,476684675,en,103.0,2.186927,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Home Alone 2: Lost in New York,1992,18000000,358991681,en,120.0,81.487685,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Little Miss Sunshine,2006,8000000,100523181,en,102.0,14.793176999999998,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
782,Gattaca,1997,36000000,12532777,en,106.0,70.398356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
783,Gandhi,1982,22000000,77737889,en,191.0,35.227212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Almost Famous,2000,60000000,47383689,en,122.0,21.547446,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
787,Mr. & Mrs. Smith,2005,110000000,478207520,en,120.0,44.635452,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788,Mrs. Doubtfire,1993,25000000,441286195,en,125.0,30.884534999999996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790,The Fog,1980,1000000,21378361,en,89.0,14.518598,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Platoon,1986,6000000,138530565,en,120.0,49.802914,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
794,The Omen,1976,2800000,60922980,en,111.0,25.939385,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
795,City of Angels,1998,55000000,198685114,en,114.0,21.272734,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
796,Cruel Intentions,1999,10500000,75902208,en,97.0,23.449703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
801,"Good Morning, Vietnam",1987,13000000,123922370,en,121.0,18.362333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
802,Lolita,1962,2000000,9250000,en,153.0,23.962108999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
805,Rosemary's Baby,1968,3200000,33395426,en,136.0,26.180367,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
807,Se7en,1995,33000000,327311859,en,127.0,79.579532,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Shrek,2001,60000000,484409218,en,90.0,67.298732,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
809,Shrek 2,2004,150000000,919838758,en,93.0,47.320801,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
810,Shrek the Third,2007,160000000,798958165,en,93.0,42.986467,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
811,Silent Running,1972,1000000,0,en,89.0,11.095414,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
812,Aladdin,1992,28000000,504050219,en,90.0,92.98200899999999,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
813,Airplane!,1980,3500000,83453539,en,88.0,46.116884999999996,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
816,Austin Powers: International Man of Mystery,1997,16500000,67683989,en,94.0,36.15716,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
817,Austin Powers: The Spy Who Shagged Me,1999,33000000,310940086,en,95.0,18.316151,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
818,Austin Powers in Goldmember,2002,63000000,296655431,en,94.0,40.137264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
819,Sleepers,1996,44000000,165615285,en,147.0,16.245068,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
820,JFK,1991,40000000,205405498,en,189.0,26.82041,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
821,Judgment at Nuremberg,1961,3000000,10000000,en,186.0,13.338539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
824,Moulin Rouge!,2001,52500000,179213434,en,127.0,57.374341,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
826,The Bridge on the River Kwai,1957,3000000,33300000,en,161.0,23.109959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Underworld: Evolution,2006,50000000,111340801,en,106.0,49.020045,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
837,Videodrome,1983,5952000,2120439,en,87.0,18.119265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
838,American Graffiti,1973,777000,140000000,en,110.0,19.326114999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Close Encounters of the Third Kind,1977,20000000,303788635,en,135.0,52.45650500000001,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
841,Dune,1984,40000000,30925690,en,137.0,25.876582,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
844,2046,2004,12000000,19271312,zh,129.0,12.664786999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
846,The X Files,1998,66000000,189198313,en,121.0,18.59991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
848,Dragonslayer,1981,18000000,14110013,en,108.0,3.258422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
849,Krull,1983,27000000,16519460,en,117.0,9.904881,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850,A Christmas Story,1983,0,19294144,en,94.0,15.128316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
